time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-1.4598421405,-0.555631779684,25.898807663,5.9325068682,6.21518296685,0.0,0.284025028382,-2.64294894924,6.04961696779,-0.288708239172,-0.0686819194901,0.0,474.54987507299177,473.9004677298836,475.1718313093298,473.49273625569384
3.900000000000003,-1.44169735531,-0.719835971775,26.2593680577,5.91902683382,6.21631113791,0.0,0.320732854243,-2.83157630288,5.96868676826,-0.268403476225,-0.0447559749336,0.0,430.16421360246005,432.18327667244165,430.4849593826073,432.1170710809767
3.960000000000003,-1.42107314706,-0.897184895863,26.6191968436,5.90453375974,6.21904376874,0.0,0.36642922823,-3.08115859681,6.02424285789,-0.255648925186,-0.0204297169373,0.0,477.12751021334094,478.9809700978299,476.43200587834923,477.34135423858754
4.020000000000002,-1.39791589501,-1.08886671595,26.9799368939,5.89027856361,6.2196466525,0.0,0.405409669202,-3.30930124279,5.99952095416,-0.245383629823,-0.00676771787038,0.0,454.32709237787077,455.42151497236,453.38779951065237,454.1496496451007
4.080000000000001,-1.3725538792,-1.2937470996,27.337327884,5.87602975797,6.22075952797,0.0,0.439905270649,-3.52110231812,5.9129692542,-0.254224000154,0.00558639403075,0.0,434.8029856827968,435.8370764453935,435.4859290090942,434.6823278369811
4.14,-1.34517361507,-1.51134681165,27.688943273,5.86201254775,6.22157138013,0.0,0.472698285088,-3.73327362496,5.80706553454,-0.243186788812,-0.00327123318045,0.0,429.38213904183317,428.6297848783851,429.9321844340539,430.8014351786888
4.199999999999998,-1.31603181248,-1.74064315156,28.031343827,5.84743338961,6.2248587907,0.0,0.498505229302,-3.91106499571,5.60638779775,-0.242688483111,-0.0249525020829,0.0,395.75811500645636,393.75688384702187,396.1180374139607,396.09691914499916
4.259999999999997,-1.28520293911,-1.98201024338,28.3642304226,5.83342924476,6.22337875226,0.0,0.529232016482,-4.13552159032,5.48928312889,-0.252154756795,-0.0280217506155,0.0,426.9597865005946,426.6976144958426,427.4134182130361,426.54237787629677
4.319999999999996,-1.25252324456,-2.23705917345,28.6899957568,5.82044471098,6.22709313355,0.0,0.559775076673,-4.36708039896,5.3690161784,-0.237268764005,-0.054695903815,0.0,428.4949189296914,426.2199169819658,426.29477611720506,427.50136198765784
4.379999999999995,-1.21789999507,-2.50736976804,29.010788861,5.80932667631,6.22393777003,0.0,0.594584950855,-4.64397443522,5.32302222241,-0.257851187231,-0.0518209661067,0.0,455.04632725853423,455.2746349721824,455.6441554343741,453.9370084177286
4.439999999999993,-1.18136822632,-2.79276647541,29.3253325236,5.79386314779,6.22479882985,0.0,0.623094800413,-4.87036083881,5.16125272068,-0.260585728108,-0.0311607780391,0.0,415.23959496658046,417.04725144842683,415.26483224037804,414.95226182565136
4.499999999999992,-1.14311281096,-3.09219187353,29.6304846686,5.78080779445,6.22582931431,0.0,0.651988450714,-5.11145297916,5.00990540798,-0.244151769966,-0.0510547229631,0.0,422.14734191338766,420.42590680415793,419.91302450974064,421.26731960895034
4.559999999999991,-1.10321481035,-3.40554165694,29.9251490963,5.77711164677,6.22312157441,0.0,0.678147035831,-5.33412426118,4.81227769685,-0.209079462269,-0.045613777271,0.0,404.71415704898436,405.2019652299461,401.77021051132675,404.8788458748618
4.6199999999999894,-1.0613937635,-3.73489739319,30.2124706479,5.76547380619,6.22037283318,0.0,0.716088099317,-5.64508423832,4.76372808194,-0.220782069349,-0.0467098555827,0.0,459.79064082383917,459.7026115891081,460.7415175585129,459.7720473568448
4.679999999999988,-1.01755201558,-4.08072832556,30.4925408432,5.75401045725,6.21755836648,0.0,0.745500408595,-5.88352120922,4.57150075615,-0.236662580925,-0.0477852479641,0.0,409.66586893147064,409.5686745250948,410.8369891019125,409.37054096896287
4.739999999999987,-0.971749125638,-4.44225506717,30.7630154894,5.73980032035,6.21480894995,0.0,0.78145221226,-6.16829470411,4.44317850941,-0.238309216211,-0.045040331276,0.0,435.4292644958233,435.65754094825485,436.5026417259666,436.307888755444
4.799999999999986,-0.923602369918,-4.82217549045,31.0274121436,5.72780031295,6.21218563769,0.0,0.823613450825,-6.49640277164,4.36851023821,-0.222859418585,-0.0429339887354,0.0,458.2033370563017,458.36975194382353,458.32016909544797,459.4945763663163
4.859999999999984,-0.873296208089,-5.21892249704,31.2822337361,5.72126173642,6.20965982538,0.0,0.853435787516,-6.72934130857,4.12540951419,-0.195400790116,-0.0468669685618,0.0,397.51963656132915,397.15758730562305,395.2658281893205,397.7381344944541
4.919999999999983,-0.820662001807,-5.63344650717,31.5281620751,5.70952627109,6.2070694002,0.0,0.901186382267,-7.08869505746,4.07035403184,-0.196872325126,-0.0533617477194,0.0,469.8275719786561,469.32226782898005,470.4977736468822,470.34864016343215
4.979999999999982,-0.765226961599,-6.06928227703,31.7698494677,5.69770440167,6.2178600519,0.0,0.945611067161,-7.43982986554,3.98424108982,-0.198621018912,-0.0135677719123,0.0,461.33573692028716,464.46720481703045,463.7195188097506,463.5457399827215
5.0399999999999805,-0.707706257907,-6.52307089172,32.001154843,5.68593308835,6.22378361744,0.0,0.97136453698,-7.68751106085,3.72545850608,-0.204176338702,-0.043227596632,0.0,401.66684410796483,398.96679310240654,399.6664934591502,399.11529671214157
